Entity,Code,Year,Oil,Gas,Coal
Brazil,BRA,1984,607.2174,20.518614,98.59131
Brazil,BRA,1985,625.4869,25.739506,116.54804
Brazil,BRA,1986,675.0955,29.987185,117.9925
Brazil,BRA,1987,691.2001,33.474537,123.554794
Brazil,BRA,1988,709.9726,33.697563,126.26784
Brazil,BRA,1989,720.3111,34.54913,125.29148
Brazil,BRA,1990,716.19495,31.455137,111.62079
Brazil,BRA,1991,727.4715,32.700607,127.96354
Brazil,BRA,1992,736.12915,37.04399,124.18001
Brazil,BRA,1993,768.92944,43.394627,127.93627
Brazil,BRA,1994,809.6257,47.391705,131.33165
Brazil,BRA,1995,860.1931,52.304947,137.72981
Brazil,BRA,1996,926.7676,57.627487,142.11913
Brazil,BRA,1997,999.6485,62.624916,142.97127
Brazil,BRA,1998,1052.7144,65.63152,140.04022
Brazil,BRA,1999,1059.6798,77.880455,141.8078
Brazil,BRA,2000,1098.5857,97.04505,151.18149
Brazil,BRA,2001,1105.8911,122.86194,148.78801
Brazil,BRA,2002,1079.3092,145.16252,144.01039
Brazil,BRA,2003,1039.9338,162.47293,149.41873
Brazil,BRA,2004,1075.8806,193.22484,156.65689
Brazil,BRA,2005,1094.3431,201.27116,151.0846
Brazil,BRA,2006,1120.918,211.69781,148.97398
Brazil,BRA,2007,1175.956,218.01636,157.87172
Brazil,BRA,2008,1228.8926,256.60886,160.13235
Brazil,BRA,2009,1225.7334,206.68614,129.20715
Brazil,BRA,2010,1309.8794,275.7678,168.19763
Brazil,BRA,2011,1372.3699,274.83426,179.673
Brazil,BRA,2012,1447.9652,325.76535,177.79971
Brazil,BRA,2013,1498.0181,383.82773,191.6468
Brazil,BRA,2014,1540.8109,406.55475,203.76967
Brazil,BRA,2015,1455.0435,429.36542,204.981
Brazil,BRA,2016,1379.5802,370.8788,185.14966
Brazil,BRA,2017,1388.8522,376.32028,195.27472
Brazil,BRA,2018,1317.6311,358.908,190.9785
Brazil,BRA,2019,1335.6631,357.3335,179.5124
Brazil,BRA,2020,1257.6509,314.23697,162.29546
Brazil,BRA,2021,1337.8044,404.4645,197.06732
Brazil,BRA,2022,1390.1484,319.87622,162.76682
Brazil,BRA,2023,1425.2002,298.7607,159.2688
Brazil,BRA,2024,1427.7328,313.63873,147.8069
Bulgaria,BGR,1965,43.71547,0.562725,69.733475
Bulgaria,BGR,1966,49.874107,0.83947504,71.908295
Bulgaria,BGR,1967,62.72245,2.555325,78.083824
Bulgaria,BGR,1968,74.33811,3.9114,84.82922
Bulgaria,BGR,1969,91.278786,4.068225,85.28279
Bulgaria,BGR,1970,106.039246,3.6715498,93.28423
Bulgaria,BGR,1971,116.62912,2.8765,92.074715
Bulgaria,BGR,1972,121.28458,1.938,94.9008
Bulgaria,BGR,1973,127.88814,1.9525001,95.63349
Bulgaria,BGR,1974,132.98701,4.2545,94.005295
Bulgaria,BGR,1975,140.9609,11.29875,98.55262
Bulgaria,BGR,1976,146.48643,19.76075,91.86537
Bulgaria,BGR,1977,152.28668,25.2155,91.49321
Bulgaria,BGR,1978,156.79785,26.900251,97.55244
Bulgaria,BGR,1979,161.55994,28.779501,100.58787
Bulgaria,BGR,1980,165.02052,36.9915,105.507355
Bulgaria,BGR,1981,147.08585,40.23925,107.13556
Bulgaria,BGR,1982,142.53188,44.528,112.555145
Bulgaria,BGR,1983,137.64603,46.7895,112.12483
Bulgaria,BGR,1984,132.17894,49.195,112.29928
Bulgaria,BGR,1985,122.13932,53.658,117.20714
Bulgaria,BGR,1986,128.74698,53.2855,120.47517
Bulgaria,BGR,1987,123.71196,59.423,120.37051
Bulgaria,BGR,1988,131.34586,57.7245,112.13646
Bulgaria,BGR,1989,128.12546,59.42325,114.45083
Bulgaria,BGR,1990,118.9007,63.017498,96.057915
Bulgaria,BGR,1991,79.400375,53.2195,85.8617
Bulgaria,BGR,1992,71.27457,47.12125,90.28905
Bulgaria,BGR,1993,77.613,43.845753,97.209785
Bulgaria,BGR,1994,73.34055,43.86275,88.99108
Bulgaria,BGR,1995,75.31128,52.93925,89.002144
Bulgaria,BGR,1996,69.351074,54.084248,88.62327
Bulgaria,BGR,1997,54.51871,43.14725,101.05516
Bulgaria,BGR,1998,57.887005,36.101498,96.24862
Bulgaria,BGR,1999,53.773804,31.2785,79.253265
Bulgaria,BGR,2000,50.755096,34.06825,73.19367
Bulgaria,BGR,2001,52.527763,28.63925,83.42837
Bulgaria,BGR,2002,52.79946,25.393,76.82983
Bulgaria,BGR,2003,55.72604,26.832998,86.018326
Bulgaria,BGR,2004,53.974884,26.19875,82.19636
Bulgaria,BGR,2005,59.339947,32.663998,80.50994
Bulgaria,BGR,2006,60.025085,33.657,81.74977
Bulgaria,BGR,2007,58.884953,33.919,91.969536
Bulgaria,BGR,2008,57.866554,33.92125,87.664825
Bulgaria,BGR,2009,52.825085,24.263748,73.79338
Bulgaria,BGR,2010,47.891857,26.72275,80.046974
Bulgaria,BGR,2011,45.732883,30.5945,94.14437
Bulgaria,BGR,2012,47.573124,28.51225,80.42796
Bulgaria,BGR,2013,44.21495,27.543999,69.12558
Bulgaria,BGR,2014,47.711754,27.3615,73.85166
Bulgaria,BGR,2015,53.301296,30.0035,76.23653
Bulgaria,BGR,2016,54.210262,31.2505,66.22471
Bulgaria,BGR,2017,56.917366,32.1365,71.00035
Bulgaria,BGR,2018,56.655537,30.229252,63.443558
Bulgaria,BGR,2019,59.417183,28.30875,59.157578
Bulgaria,BGR,2020,53.383244,29.2065,48.34248
Bulgaria,BGR,2021,56.07793,33.02,60.952377
Bulgaria,BGR,2022,59.941475,27.0345,72.62215
Bulgaria,BGR,2023,59.370625,25.26,42.945473
Bulgaria,BGR,2024,61.19366,27.132,31.639412
CIS (EI),,1965,1994.8496,1216.7582,3459.1885
CIS (EI),,1966,2136.2473,1357.3743,3585.2192
CIS (EI),,1967,2327.5437,1494.4252,3640.7202
CIS (EI),,1968,2481.1162,1613.6041,3608.9705
CIS (EI),,1969,2638.379,1724.4337,3677.599
CIS (EI),,1970,2904.4417,1894.8474,3630.3936
CIS (EI),,1971,3079.17,2071.2183,3703.8052
CIS (EI),,1972,3339.661,2178.4827,3803.0232
CIS (EI),,1973,3590.3984,2369.1487,3848.096
CIS (EI),,1974,3944.1707,2512.157,3866.9873
CIS (EI),,1975,4134.5967,2740.9697,3977.0588
CIS (EI),,1976,4248.6206,3016.267,3972.753
CIS (EI),,1977,4418.7495,3231.9695,4044.1145
CIS (EI),,1978,4689.1055,3446.4756,4019.6406
CIS (EI),,1979,4771.3433,3658.6016,4048.7356
CIS (EI),,1980,5001.7017,3770.774,3925.4902
CIS (EI),,1981,5045.3105,3993.0425,3900.5837
CIS (EI),,1982,5008.4785,4310.4585,3960.3271
CIS (EI),,1983,4935.318,4621.894,3970.4863
CIS (EI),,1984,4936.03,5043.178,3933.0122
CIS (EI),,1985,3917.5063,4341.5884,2854.359
CIS (EI),,1986,3967.7454,4456.0396,2948.2593
CIS (EI),,1987,3977.7102,4698.341,2998.8352
CIS (EI),,1988,3953.7275,4951.384,2977.5789
CIS (EI),,1989,3984.6821,5062.318,2875.7144
CIS (EI),,1990,4011.184,5110.077,2673.0437
CIS (EI),,1991,3867.1116,5205.2407,2475.7185
CIS (EI),,1992,3585.483,5052.377,2331.7666
CIS (EI),,1993,2957.6985,5001.4214,2101.5085
CIS (EI),,1994,2563.5613,4697.7227,1880.5607
CIS (EI),,1995,2262.131,4558.9146,1738.2593
CIS (EI),,1996,1989.9355,4612.146,1681.7986
CIS (EI),,1997,1966.178,4274.7305,1533.0638
CIS (EI),,1998,1875.1455,4436.2583,1447.3837
CIS (EI),,1999,1866.2653,4482.2705,1438.2515
CIS (EI),,2000,1879.9559,4517.8506,1467.0603
CIS (EI),,2001,1881.1266,4632.826,1481.8722
CIS (EI),,2002,1838.8534,4663.421,1493.0892
CIS (EI),,2003,1898.6587,4744.841,1526.6344
CIS (EI),,2004,1902.9645,4908.078,1497.0507
CIS (EI),,2005,1898.4327,4985.125,1440.1248
CIS (EI),,2006,2003.969,5182.6895,1485.1237
CIS (EI),,2007,1994.7599,5290.8286,1480.9409
CIS (EI),,2008,2051.6785,5192.5396,1595.2662
CIS (EI),,2009,1945.0535,4979.1304,1461.0258
CIS (EI),,2010,1999.0259,5290.2935,1469.0172
CIS (EI),,2011,2167.235,5472.341,1547.809
CIS (EI),,2012,2291.0554,5430.249,1622.3381
CIS (EI),,2013,2257.5574,5349.8145,1534.1655
CIS (EI),,2014,2362.4524,5397.773,1497.1759
CIS (EI),,2015,2258.6672,5284.3613,1434.804
CIS (EI),,2016,2333.0134,5379.6187,1457.0685
CIS (EI),,2017,2305.9246,5512.4497,1433.388
CIS (EI),,2018,2370.9392,5799.5615,1495.2595
CIS (EI),,2019,2402.9075,5728.685,1452.1986
CIS (EI),,2020,2327.852,5549.5527,1353.3312
CIS (EI),,2021,2476.7568,5738.309,1399.9774
CIS (EI),,2022,2540.2297,5934.149,1518.8239
CIS (EI),,2023,2633.9883,5918.969,1562.4266
CIS (EI),,2024,2692.58,6160.1064,1542.8115
Canada,CAN,1965,642.81793,216.68422,179.98587
Canada,CAN,1966,677.2622,237.22488,176.45036
Canada,CAN,1967,723.1062,251.91719,174.82216
Canada,CAN,1968,769.79315,280.52078,189.92952
Canada,CAN,1969,801.5453,313.49634,183.37021
Canada,CAN,1970,854.8003,346.33853,196.87263
Canada,CAN,1971,877.8504,369.66525,187.1267
Canada,CAN,1972,924.3329,415.79483,176.5783
Canada,CAN,1973,1009.6328,442.17908,181.8583
Canada,CAN,1974,1027.002,446.97968,184.77745
Canada,CAN,1975,1013.2218,461.5815,179.76491
Canada,CAN,1976,1037.8885,465.67725,212.829
Canada,CAN,1977,1046.0139,488.442,271.95593
Canada,CAN,1978,1079.6921,493.10925,223.62164
Canada,CAN,1979,1121.5848,500.634,211.7474
Canada,CAN,1980,1101.6031,497.49075,257.8914
Canada,CAN,1981,1043.3729,482.727,263.31723
Canada,CAN,1982,947.2694,511.20676,278.24472
Canada,CAN,1983,890.69574,487.4895,291.11526
Canada,CAN,1984,899.10645,541.11523,324.2714
Canada,CAN,1985,903.0235,567.60046,311.69058
Canada,CAN,1986,923.06506,546.25397,288.88306
Canada,CAN,1987,952.62946,552.8691,310.48444
Canada,CAN,1988,1002.7983,608.4751,333.4186
Canada,CAN,1989,1041.8708,657.78125,332.71832
Canada,CAN,1990,962.80804,637.6045,315.60306
Canada,CAN,1991,912.6727,642.0107,305.49612
Canada,CAN,1992,936.4967,680.55365,311.20917
Canada,CAN,1993,948.5795,722.08167,276.30972
Canada,CAN,1994,968.85803,747.5287,292.96918
Canada,CAN,1995,1016.6471,772.519,306.2336
Canada,CAN,1996,1041.7711,785.5823,312.5264
Canada,CAN,1997,1073.6844,801.0565,326.6361
Canada,CAN,1998,1094.4218,787.57275,349.21582
Canada,CAN,1999,1115.5518,841.914,335.69028
Canada,CAN,2000,1109.1815,892.2072,355.18835
Canada,CAN,2001,1140.4631,840.422,369.12305
Canada,CAN,2002,1183.052,874.6652,371.2714
Canada,CAN,2003,1227.1875,897.848,370.3575
Canada,CAN,2004,1280.9209,878.19775,349.85416
Canada,CAN,2005,1249.1073,875.9175,348.35583
Canada,CAN,2006,1154.0778,870.735,337.42917
Canada,CAN,2007,1292.9395,936.5643,352.75916
Canada,CAN,2008,1247.8242,925.4387,335.22165
Canada,CAN,2009,1217.4233,897.27527,280.08417
Canada,CAN,2010,1274.5822,915.721,286.96695
Canada,CAN,2011,1274.0273,1005.508,258.99026
Canada,CAN,2012,1281.3368,994.2353,245.4161
Canada,CAN,2013,1283.0155,1054.407,239.3327
Canada,CAN,2014,1276.0674,1098.4153,227.59738
Canada,CAN,2015,1280.1887,1103.3245,214.34064
Canada,CAN,2016,1265.299,1056.379,213.62148
Canada,CAN,2017,1251.9794,1096.3907,219.35118
Canada,CAN,2018,1293.8148,1176.9022,180.96176
Canada,CAN,2019,1289.5511,1186.5425,169.15443
Canada,CAN,2020,1114.1469,1152.9053,146.17805
Canada,CAN,2021,1143.6666,1186.2831,131.23389
Canada,CAN,2022,1187.0807,1238.135,106.975555
Canada,CAN,2023,1194.1416,1241.22,102.96694
Canada,CAN,2024,1209.1987,1285.354,81.14278
Central America (EI),,1965,39.865334,0,0.0036340815
Central America (EI),,1966,41.064636,0,0.01823118
Central America (EI),,1967,42.675953,0,0.025632301
Central America (EI),,1968,44.016434,0,0.01881732
Central America (EI),,1969,45.739628,0,0.033385113
Central America (EI),,1970,47.50745,0,0.0111176865
Central America (EI),,1971,49.296165,0,0.01844732
Central America (EI),,1972,52.13576,0,0.080525495
Central America (EI),,1973,57.411846,0,0.11541896
Central America (EI),,1974,60.82198,0,0.048084527
Central America (EI),,1975,68.03287,0,0.012730506
Central America (EI),,1976,71.18626,0,0.007645438
Central America (EI),,1977,76.00574,0,0.015657803
Central America (EI),,1978,77.0153,0,0.016156023
Central America (EI),,1979,77.780716,0,0.024404943
Central America (EI),,1980,72.57431,0,0.17944494
Central America (EI),,1981,70.22114,0,0.17565356
Central America (EI),,1982,70.169014,0,0.039884936
Central America (EI),,1983,69.11781,0,0.03205213
Central America (EI),,1984,70.41047,0,0.008792132
Central America (EI),,1985,71.702484,0,0.26255694
Central America (EI),,1986,71.42042,0,0.27248895
Central America (EI),,1987,76.77368,0,0.29319018
Central America (EI),,1988,74.58538,0,0.1507237
Central America (EI),,1989,77.88276,0,0.39501777
Central America (EI),,1990,80.38896,0,0.2802305
Central America (EI),,1991,87.677605,0,0.39418447
Central America (EI),,1992,99.70167,0,0.36322623
Central America (EI),,1993,106.46472,0,0.46885312
Central America (EI),,1994,116.51128,0,0.46960816
Central America (EI),,1995,129.07956,0,0.3668478
Central America (EI),,1996,126.04053,0,0.9255562
Central America (EI),,1997,136.65079,0,0.49686676
Central America (EI),,1998,156.64503,0,0.7801223
Central America (EI),,1999,154.50114,0,1.0259858
Central America (EI),,2000,157.79146,0,3.0281258
Central America (EI),,2001,168.97508,0,3.2130945
Central America (EI),,2002,170.53511,0,4.136471
Central America (EI),,2003,177.95317,0,4.2028847
Central America (EI),,2004,183.11765,0,4.348958
Central America (EI),,2005,181.9275,0,3.5767987
Central America (EI),,2006,192.47893,0,3.8206968
Central America (EI),,2007,202.092,0,4.1559405
Central America (EI),,2008,204.34772,0,4.7473264
Central America (EI),,2009,202.19789,0,3.3788135
Central America (EI),,2010,204.7022,0,4.302296
Central America (EI),,2011,209.94049,0,6.462313
Central America (EI),,2012,213.69728,0,8.431448
Central America (EI),,2013,215.85065,0,10.964117
Central America (EI),,2014,221.90546,0,11.695568
Central America (EI),,2015,244.12624,0,14.807215
Central America (EI),,2016,253.62859,0,16.216713
Central America (EI),,2017,261.6185,0,12.105242
Central America (EI),,2018,259.11215,1.8176507,15.72366
Central America (EI),,2019,281.4277,4.7927985,20.650234
Central America (EI),,2020,221.12813,3.5601573,16.943722
Central America (EI),,2021,251.97072,2.8192852,19.0196
